APPLICATION_NUMBER,TARGET,NAME_CONTRACT_TYPE
123526664,0,Cash
123512299,0,Cash
123529167,0,Cash
123439681,0,Credit Card
123557082,0,Cash
123493226,0,Cash
123605565,0,Cash
123570929,0,Cash
123675990,0,Cash
123442221,0,Cash
123474319,0,Cash
123460317,0,Cash
123713154,0,Cash
123529304,0,Cash
123634775,0,Cash
123679060,0,Credit Card
123537556,0,Cash
123454072,0,Cash
123611278,0,Cash
123442621,0,Cash
123686483,0,Cash
123496967,0,Credit Card
123724643,0,Cash
123523920,0,Cash
123594472,0,Cash
123676610,0,Cash
123669321,0,Cash
123508948,0,Cash
123633926,0,Cash
123568332,0,Cash
123513057,0,Cash
123546624,0,Cash
123480914,1,Cash
123479942,0,Credit Card
123615141,0,Cash
123482387,0,Cash
123547164,0,Cash
123452490,0,Cash
123583034,1,Cash
123672269,0,Cash
123717369,0,Cash
123476408,0,Cash
123474918,0,Cash
123502070,0,Cash
123524838,0,Cash
123607417,0,Cash
123666535,0,Credit Card
123665611,0,Cash
123518587,0,Cash
123706614,1,Cash
123599358,0,Cash
123729285,0,Cash
123553774,0,Cash
123674409,0,Cash
123654214,0,Cash
123647385,0,Cash
123439379,0,Cash
123595301,1,Cash
123532265,0,Cash
123538969,0,Cash
123729799,0,Cash
123428169,0,Cash
123668188,0,Cash
123573917,0,Credit Card
123708490,1,Cash
123657181,0,Credit Card
123452583,0,Cash
123656625,0,Credit Card
123425881,0,Cash
123562669,0,Cash
123699978,0,Credit Card
123708104,0,Cash
123713511,0,Cash
123521441,0,Cash
123650099,0,Cash
123680623,0,Cash
123540374,0,Cash
123516231,0,Cash
123590776,0,Cash
123502053,0,Cash
123574234,0,Cash
123498057,0,Cash
123634040,0,Cash
123534697,0,Cash
123657736,0,Cash
123586471,0,Credit Card
123582195,0,Cash
123551961,0,Cash
123492689,0,Cash
123554155,0,Cash
123467546,0,Cash
123525486,0,Credit Card
123501204,0,Cash
123495267,0,Cash
123656727,0,Cash
123449200,0,Cash
123699977,0,Cash
123450558,0,Cash
123525264,0,Cash
123564881,1,Cash
123689933,0,Cash
123604558,0,Credit Card
123424767,0,Cash
123704735,0,Cash
123647443,0,Cash
123432283,0,Cash
123617354,0,Cash
123541490,0,Cash
123614327,0,Cash
123605138,0,Credit Card
123458580,1,Cash
123570624,0,Cash
123561340,0,Cash
123629592,0,Cash
123711356,0,Cash
123531398,0,Cash
123515059,0,Cash
123431752,0,Cash
123430465,0,Credit Card
123513267,0,Credit Card
123518437,0,Cash
123565483,1,Cash
123425386,0,Cash
123674348,0,Cash
123498265,0,Cash
123432287,0,Credit Card
123546942,0,Cash
123631060,0,Cash
123444643,0,Cash
123465712,0,Cash
123452049,0,Cash
123729670,0,Cash
123610725,0,Cash
123441981,0,Cash
123706061,0,Cash
123686855,1,Cash
123472779,0,Credit Card
123477209,0,Cash
123479449,0,Cash
123651926,0,Cash
123570975,0,Cash
123721195,0,Cash
123643035,0,Cash
123679487,0,Cash
123714579,0,Cash
123535353,0,Cash
123463090,0,Cash
123432136,0,Cash
123622265,0,Cash
123725401,0,Credit Card
123637512,0,Cash
123555396,0,Cash
123495814,0,Cash
123499076,0,Cash
123430928,0,Cash
123477959,0,Cash
123562383,0,Cash
123690033,0,Cash
123444876,0,Cash
123481709,0,Cash
123498198,0,Cash
123658336,0,Cash
123483225,0,Cash
123718543,0,Cash
123626985,0,Cash
123523934,0,Cash
123579597,0,Cash
123424020,0,Cash
123667756,0,Cash
123471179,0,Cash
123504974,0,Cash
123700772,0,Cash
123597488,0,Cash
123630525,0,Cash
123589757,0,Cash
123673994,0,Cash
123628203,0,Cash
123517884,0,Cash
123458539,0,Cash
123640071,0,Cash
123645917,0,Cash
123534543,0,Cash
123634979,1,Cash
123475322,0,Cash
123659376,0,Cash
123562032,0,Cash
123492878,0,Cash
123685111,0,Cash
123647600,0,Cash
123633904,0,Cash
123613484,0,Cash
123527435,0,Cash
123710169,0,Cash
123561413,0,Cash
123663693,1,Cash
123565668,0,Cash
123539567,0,Cash
123604132,0,Cash
123719731,1,Cash
123506508,0,Cash
123616113,0,Cash
123581736,0,Cash
123599423,0,Cash
123455623,0,Cash
123692995,0,Cash
123541522,0,Cash
123447047,0,Cash
123714927,0,Cash
123456493,0,Cash
123438257,0,Credit Card
123716128,0,Cash
123626216,0,Cash
123663260,0,Cash
123636303,0,Cash
123669582,0,Cash
123621542,0,Cash
123430648,0,Cash
123693812,0,Cash
123630035,0,Cash
123668302,0,Cash
123464993,0,Cash
123452540,0,Cash
123612621,0,Cash
123572239,0,Cash
123539829,0,Cash
123509963,0,Cash
123532930,0,Cash
123620244,0,Cash
123602901,0,Cash
123638960,0,Cash
123641379,0,Cash
123541120,0,Credit Card
123707928,0,Cash
123466632,1,Cash
123635929,0,Cash
123669547,0,Cash
123723882,0,Cash
123624038,0,Cash
123503238,0,Cash
123523638,1,Cash
123593502,0,Cash
123431362,0,Cash
123566561,0,Cash
123717269,0,Cash
123552907,0,Cash
123495396,0,Credit Card
123609676,0,Cash
123515359,0,Cash
123594906,0,Cash
123436902,0,Cash
123466159,0,Cash
123527998,0,Cash
123574026,0,Cash
123545056,0,Cash
123502992,0,Cash
123473928,0,Cash
123604376,0,Cash
123636879,0,Cash
123514728,0,Cash
123717489,1,Cash
123586102,0,Cash
123670945,0,Cash
123470496,0,Cash
123630267,0,Cash
123426753,1,Cash
123719956,0,Cash
123570438,0,Credit Card
123647174,0,Cash
123460502,0,Cash
123464716,1,Cash
123591855,0,Cash
123632778,0,Cash
123638687,1,Cash
123457703,0,Cash
123426587,0,Cash
123541964,0,Credit Card
123686235,0,Cash
123432542,0,Cash
123528473,0,Cash
123507014,0,Cash
123704762,0,Credit Card
123649851,0,Cash
123716570,0,Cash
123584024,0,Cash
123649493,0,Cash
123605476,0,Cash
123588120,0,Cash
123498300,0,Cash
123706116,0,Cash
123674305,0,Cash
123689446,0,Cash
123471039,0,Cash
123428420,0,Cash
123505549,0,Cash
123458149,1,Cash
123548284,0,Cash
123460664,0,Cash
123437035,1,Cash
123624496,0,Cash
123481012,0,Cash
123664689,0,Cash
123545875,0,Cash
123642254,0,Cash
123575695,0,Cash
123598987,0,Cash
123699276,0,Cash
123700953,0,Cash
123693678,0,Cash
123611820,0,Credit Card
123726887,0,Cash
123497418,0,Cash
123675543,0,Credit Card
123643167,0,Cash
123488071,0,Cash
123712824,0,Cash
123508561,1,Cash
123481271,1,Credit Card
123518096,0,Cash
123649252,0,Cash
123679878,0,Cash
123645537,1,Cash
123594467,0,Cash
123684882,0,Cash
123683011,0,Cash
123527704,0,Cash
123625928,0,Cash
123674006,1,Cash
123659822,0,Cash
123432121,0,Cash
123714525,0,Cash
123440639,0,Cash
123723240,0,Cash
123724926,0,Cash
123714981,0,Cash
123656041,0,Cash
123591241,0,Cash
123729213,0,Cash
123592550,0,Cash
123603184,0,Cash
123657765,0,Cash
123545879,0,Cash
123668921,0,Cash
123655905,0,Cash
123462668,0,Cash
123522422,0,Cash
123504597,0,Cash
123708860,0,Cash
123506142,0,Cash
123673987,0,Cash
123688061,0,Credit Card
123545025,0,Cash
123637146,0,Cash
123467821,0,Cash
123691579,0,Cash
123427149,0,Cash
123452992,0,Cash
123628221,0,Cash
123586887,0,Cash
123627080,0,Cash
123514606,0,Cash
123436183,0,Cash
123459620,0,Cash
123613469,0,Cash
123579999,0,Cash
123533396,0,Cash
123686423,0,Cash
123467171,0,Cash
123623807,0,Cash
123495305,0,Cash
123713896,0,Cash
123650240,0,Cash
123433524,0,Cash
123582331,0,Cash
123566936,0,Cash
123465460,0,Cash
123530186,0,Cash
123718379,0,Cash
123562069,0,Cash
123430049,0,Cash
123593112,0,Credit Card
123601400,0,Cash
123582766,0,Cash
123591103,0,Cash
123692795,0,Cash
123430774,0,Cash
123662413,0,Cash
123546914,0,Cash
123522133,0,Cash
123629905,1,Cash
123606400,0,Cash
123663777,0,Cash
123570538,0,Cash
123609474,0,Cash
123682467,0,Cash
123488516,0,Cash
123463696,0,Cash
123658968,0,Cash
123617781,0,Cash
123587200,0,Cash
123534228,0,Cash
123522237,0,Cash
123478882,0,Cash
123451310,0,Cash
123431803,0,Cash
123456766,0,Cash
123672441,0,Cash
123693859,0,Cash
123556166,0,Cash
123466076,0,Cash
123517652,0,Cash
123541784,0,Cash
123464189,0,Cash
123492919,1,Cash
123609695,0,Cash
123534191,0,Cash
123650938,0,Cash
123475993,0,Cash
123696989,0,Credit Card
123492868,0,Cash
123718442,0,Cash
123685121,0,Cash
123537555,0,Cash
123484312,0,Cash
123698253,0,Cash
123479666,0,Cash
123520524,0,Credit Card
123663898,0,Cash
123593954,0,Cash
123502886,0,Cash
123495194,0,Cash
123677516,0,Cash
123672676,0,Cash
123545150,0,Cash
123645492,0,Cash
123515021,0,Cash
123675060,0,Cash
123695711,0,Cash
123722204,0,Cash
123729164,0,Cash
123647316,0,Cash
123685865,1,Cash
123506925,0,Cash
123613114,0,Credit Card
123729489,0,Cash
123433977,0,Credit Card
123502407,0,Cash
123484468,0,Cash
123485322,0,Cash
123621878,0,Cash
123650626,0,Cash
123701728,0,Cash
123710601,0,Cash
123501715,0,Cash
123448053,0,Cash
123482637,0,Cash
123492946,0,Cash
123476884,0,Cash
123563046,0,Cash
123712749,0,Cash
123575633,0,Cash
123508703,0,Cash
123593140,1,Cash
123451804,0,Cash
123604633,0,Cash
123661595,0,Credit Card
123687771,0,Cash
123565262,0,Cash
123570227,0,Cash
123433759,0,Cash
123662381,0,Cash
123597096,0,Cash
123536140,0,Cash
123664054,0,Cash
123543823,0,Cash
123525863,1,Cash
123516885,0,Cash
123701459,0,Credit Card
123512096,0,Cash
123584276,0,Cash
123636063,0,Cash
123590734,1,Cash
123545661,0,Cash
123451720,0,Cash
123617216,1,Cash
123673863,0,Cash
123514495,0,Cash
123523134,0,Cash
123448145,0,Cash
123641792,0,Cash
123563017,0,Cash
123537738,1,Cash
123507655,0,Cash
123615217,1,Cash
123651904,0,Cash
123648196,0,Cash
123712544,0,Cash
123638546,0,Cash
123427987,0,Cash
123641405,0,Cash
123615480,0,Credit Card
123448911,0,Cash
123511186,1,Cash
123531948,0,Cash
123660961,0,Cash
123561377,0,Cash
123595955,0,Cash
123603522,0,Credit Card
123579838,0,Credit Card
123655397,0,Cash
123654823,0,Cash
123673831,0,Cash
123718122,0,Cash
123606206,0,Cash
123721733,0,Cash
123539734,0,Cash
123485033,0,Cash
123713216,0,Cash
123572313,0,Cash
123729601,0,Cash
123493230,0,Cash
123433960,0,Cash
123689788,1,Cash
123515781,0,Cash
123565889,0,Cash
123527808,0,Cash
123514928,0,Cash
123525088,0,Cash
123565952,0,Cash
123531824,0,Cash
123722797,0,Cash
123583246,0,Cash
123439015,0,Cash
123677618,0,Cash
123729342,0,Credit Card
123688627,0,Cash
123728922,0,Cash
123624164,0,Cash
123494957,0,Cash
123428931,1,Cash
123586353,0,Cash
123458240,0,Cash
123581941,0,Cash
123572019,1,Cash
123576943,0,Cash
123727875,0,Cash
123554947,0,Cash
123632248,0,Cash
123645890,0,Cash
123597501,0,Cash
123582696,0,Cash
123529247,0,Credit Card
123493605,0,Cash
123551310,0,Cash
123516928,0,Cash
123452225,0,Cash
123557576,0,Cash
123693937,0,Cash
123467465,0,Cash
123634887,0,Cash
123696739,0,Cash
123679263,0,Cash
123671947,0,Cash
123619667,0,Cash
123578512,0,Cash
123471906,0,Cash
123719287,0,Cash
123506580,0,Cash
123489451,0,Cash
123465001,0,Credit Card
123423438,0,Cash
123604197,0,Credit Card
123572452,0,Credit Card
123560304,0,Cash
123523268,0,Cash
123660960,0,Cash
123491218,0,Cash
123596355,0,Cash
123603907,0,Cash
123545496,0,Cash
123583853,0,Cash
123679548,0,Cash
123594552,0,Cash
123654312,1,Cash
123672500,0,Cash
123566181,0,Cash
123433039,1,Cash
123663841,0,Credit Card
123635537,0,Cash
123701376,0,Cash
123590751,0,Cash
123659561,0,Cash
123512972,0,Cash
123577091,0,Cash
123491308,0,Cash
123588036,0,Cash
123523303,0,Cash
123659337,0,Cash
123607371,0,Cash
123502635,0,Cash
123643542,0,Cash
123671354,0,Cash
123539804,0,Cash
123595228,0,Cash
123673494,0,Cash
123486585,0,Cash
123490639,0,Cash
123483993,0,Cash
123646554,0,Cash
123489800,0,Cash
123428826,0,Cash
123720435,0,Cash
123607825,0,Cash
123707492,0,Cash
123487471,0,Cash
123440217,0,Cash
123609616,0,Cash
123514872,0,Cash
123458630,0,Cash
123509716,0,Cash
123651769,0,Cash
123427254,0,Cash
123655059,0,Cash
123541146,0,Cash
123594752,0,Cash
123711096,0,Cash
123555956,0,Cash
123585528,0,Cash
123581385,0,Cash
123704532,0,Cash
123564226,0,Cash
123523791,0,Cash
123696701,0,Cash
123701762,0,Cash
123450427,0,Cash
123624764,0,Cash
123554575,0,Cash
123445501,0,Cash
123507621,0,Cash
123661482,0,Cash
123694756,0,Cash
123690185,1,Cash
123705846,0,Cash
123685126,0,Cash
123673614,0,Cash
123710761,0,Cash
123663464,1,Cash
123680612,0,Cash
123685193,0,Cash
123636918,0,Cash
123614522,0,Cash
123503539,0,Cash
123629729,0,Cash
123680629,0,Cash
123443675,0,Credit Card
123652526,0,Cash
123503859,0,Cash
123444873,0,Cash
123693534,0,Cash
123581356,0,Cash
123652556,0,Cash
123499550,0,Cash
123705530,0,Cash
123424339,0,Cash
123574961,0,Cash
123476420,0,Cash
123538236,0,Cash
123630792,0,Cash
123604673,0,Cash
123482417,0,Credit Card
123516355,0,Cash
123465547,0,Cash
123443505,0,Cash
123654451,0,Cash
123484339,0,Cash
123478526,0,Cash
123549429,0,Cash
123440248,0,Cash
123660735,0,Cash
123506395,0,Cash
123576051,0,Cash
123483532,0,Cash
123577741,0,Cash
123582817,0,Cash
123582003,0,Cash
123533276,0,Cash
123445195,0,Credit Card
123450967,0,Cash
123477386,0,Credit Card
123479328,0,Cash
123429049,0,Cash
123516762,0,Cash
123727815,1,Cash
123530293,0,Cash
123604339,0,Cash
123667829,0,Cash
123616568,0,Cash
123575350,0,Cash
123467650,0,Cash
123518902,0,Cash
123550616,0,Cash
123468107,0,Cash
123560163,0,Cash
123433358,0,Cash
123654578,0,Cash
123467909,1,Cash
123514605,0,Cash
123556424,0,Credit Card
123681071,0,Cash
123679613,0,Cash
123602794,0,Cash
123488790,0,Cash
123561222,1,Cash
123536236,1,Cash
123676873,0,Credit Card
123481018,0,Cash
123452548,0,Cash
123729214,0,Cash
123727814,0,Cash
123579047,0,Cash
123464166,1,Cash
123441790,0,Cash
123603029,0,Cash
123630738,1,Cash
123588629,0,Cash
123623090,0,Cash
123589734,0,Cash
123693525,0,Cash
123602856,0,Cash
123621517,0,Cash
123529616,0,Cash
123436476,0,Cash
123527820,0,Cash
123497434,1,Cash
123531992,0,Cash
123491012,0,Cash
123569282,0,Cash
123478161,0,Cash
123569734,0,Cash
123557766,0,Cash
123585537,0,Cash
123598308,0,Cash
123452741,0,Cash
123499293,0,Cash
123587705,0,Cash
123641175,0,Cash
123678883,0,Cash
123549220,1,Cash
123470191,0,Cash
123532572,0,Cash
123556778,0,Cash
123703851,0,Cash
123599846,0,Cash
123648769,0,Cash
123646354,0,Credit Card
123701753,1,Cash
123670354,0,Cash
123576931,0,Cash
123664758,0,Cash
123679176,0,Credit Card
123439685,0,Cash
123649589,0,Cash
123488776,0,Cash
123460096,0,Cash
123465779,1,Cash
123527605,0,Cash
123632639,0,Cash
123471796,0,Cash
123673236,0,Cash
123484528,0,Cash
123716881,0,Cash
123581081,0,Cash
123572238,0,Credit Card
123502348,0,Cash
123595859,0,Cash
123550986,0,Cash
123501463,0,Cash
123668123,0,Cash
123726138,1,Cash
123447170,1,Cash
123709073,0,Cash
123477183,0,Cash
123574058,0,Cash
123666580,0,Cash
123724348,0,Cash
123697609,0,Cash
123557876,0,Cash
123632357,0,Credit Card
123531467,0,Credit Card
123611048,0,Cash
123457779,0,Cash
123626398,0,Cash
123722785,0,Cash
123622139,0,Credit Card
123624734,0,Cash
123632996,0,Cash
123527255,0,Cash
123441574,0,Cash
123503919,0,Cash
123595167,0,Cash
123442355,0,Cash
123561033,0,Cash
123727826,0,Cash
123501774,0,Credit Card
123676266,0,Cash
123671814,0,Cash
123564481,0,Cash
123554838,0,Cash
123490323,0,Cash
123674413,0,Cash
123643064,1,Cash
123680613,0,Cash
123425521,0,Cash
123467898,0,Cash
123571091,0,Cash
123514468,0,Cash
123615210,0,Cash
123554724,0,Cash
123537085,0,Cash
123674101,1,Credit Card
123680611,0,Cash
123622995,0,Cash
123618823,0,Cash
123611212,0,Cash
123461586,0,Cash
123670681,0,Cash
123562287,0,Cash
123714432,0,Cash
123501186,0,Cash
123537584,0,Cash
123669129,0,Cash
123440008,0,Cash
123541822,0,Cash
123455006,0,Credit Card
123531219,0,Cash
123697252,0,Cash
123562602,0,Cash
123425023,0,Cash
123441794,1,Cash
123525216,0,Cash
123479164,0,Cash
123558501,1,Cash
123719892,0,Cash
123444339,0,Cash
123600856,0,Cash
123718369,0,Cash
123543840,0,Credit Card
123559307,0,Cash
123550520,0,Cash
123712923,0,Cash
123572671,0,Cash
123703496,0,Cash
123689904,0,Cash
123477824,0,Cash
123598080,0,Cash
123499995,0,Cash
123684403,0,Cash
123430223,0,Cash
123608684,0,Cash
123631603,1,Cash
123697485,0,Cash
123467113,0,Cash
123676982,0,Cash
123559804,0,Cash
123566222,0,Cash
123727995,1,Cash
123687844,0,Cash
123704500,0,Credit Card
123640850,0,Cash
123626383,0,Cash
123519253,0,Cash
123534545,0,Credit Card
123541253,0,Cash
123582919,0,Cash
123506861,0,Credit Card
123682329,0,Cash
123588328,1,Cash
123429980,0,Cash
123434294,0,Cash
123556807,0,Cash
123494145,0,Cash
123482704,0,Cash
123573083,0,Credit Card
123597595,0,Cash
123602428,0,Cash
123522667,0,Cash
123564653,1,Cash
123695642,0,Cash
123523568,0,Cash
123663654,0,Cash
123679342,0,Cash
123597764,0,Cash
123501216,0,Cash
123539540,0,Cash
123674971,0,Cash
123591930,0,Cash
123494133,0,Credit Card
123427307,0,Cash
123666431,0,Cash
123510808,0,Cash
123611034,0,Cash
123663103,1,Credit Card
123548692,0,Cash
123664560,0,Cash
123440814,0,Cash
123622976,0,Cash
123559618,0,Cash
123509045,0,Cash
123622250,0,Cash
123631384,0,Cash
123524134,1,Cash
123548200,0,Cash
123623983,0,Cash
123507481,0,Cash
123690161,0,Cash
123482310,0,Cash
123627912,0,Credit Card
123563979,0,Cash
123504547,0,Cash
123548388,0,Cash
123489016,0,Cash
123612768,0,Cash
123653503,0,Cash
123604695,0,Cash
123688705,0,Cash
123585838,0,Cash
123618052,0,Cash
123655220,0,Cash
123532279,0,Cash
123619630,0,Cash
123502629,0,Cash
123570196,0,Cash
123660359,0,Cash
123689455,0,Cash
123556420,0,Cash
123628582,0,Cash
123524842,0,Credit Card
123678818,0,Cash
123672289,0,Cash
123600365,0,Cash
123490660,0,Cash
123592394,1,Cash
123594519,0,Cash
123552161,0,Cash
123462075,0,Cash
123483626,0,Cash
123643741,0,Cash
123484484,0,Cash
123542748,1,Cash
123600599,0,Cash
123575803,0,Cash
123452329,0,Cash
123568026,0,Cash
123581815,0,Cash
123543251,0,Cash
123538587,0,Cash
123486820,0,Cash
123523283,0,Cash
123539328,0,Cash
123586904,0,Cash
123580014,1,Cash
123529842,0,Cash
123608092,0,Cash
123526100,0,Cash
123619165,0,Cash
123689949,0,Cash
123646062,0,Cash
123716236,0,Cash
123439912,0,Cash
123430424,0,Cash
123434970,0,Cash
123444162,0,Cash
123641295,0,Cash
123519117,0,Cash
123436101,0,Cash
123445478,0,Cash
123526603,1,Cash
123655315,0,Credit Card
123539533,0,Cash
123520839,0,Credit Card
123474271,0,Cash
123595931,0,Cash
123527005,0,Cash
123596357,0,Cash
123571541,0,Cash
123598145,0,Cash
123588215,0,Cash
123437874,0,Cash
123435457,0,Cash
123691399,0,Cash
123618223,0,Cash
123602673,0,Cash
123701434,0,Cash
123561042,0,Cash
123571996,0,Cash
123700664,0,Cash
123433580,0,Cash
123549605,0,Cash
123509035,0,Cash
123574050,1,Cash
123673663,0,Cash
123548824,0,Cash
123499272,0,Cash
123721797,0,Cash
123689943,0,Cash
123631520,0,Cash
123431691,1,Cash
123646457,0,Credit Card
123527148,0,Cash
123479145,0,Cash
123716510,0,Cash
123559346,0,Cash
123456507,0,Cash
123546790,0,Cash
123662508,0,Cash
123555640,0,Cash
123572559,0,Cash
123637857,0,Cash
123465354,0,Cash
123610544,0,Cash
123664445,0,Cash
123710082,0,Cash
123678102,0,Cash
123557872,1,Cash
123525290,0,Cash
123656293,0,Cash
123436178,0,Cash
123610145,0,Cash
123720387,0,Cash
123560953,0,Cash
123671641,0,Cash
123541047,0,Cash
123597367,0,Cash
123643325,0,Cash
123456319,0,Cash
123584413,0,Cash
123630329,0,Cash
123515766,1,Cash
123596195,0,Cash
123504494,1,Cash
123465261,0,Cash
123706903,0,Cash
123645164,0,Cash
123560611,0,Credit Card
123700440,0,Cash
123459284,0,Credit Card
123565746,0,Cash
123666557,0,Credit Card
123682074,0,Cash
123504116,0,Cash
123656163,0,Cash
123692231,0,Cash
123552131,0,Cash
123635075,0,Cash
123696608,1,Credit Card
123697741,0,Cash
123694246,0,Cash
123682342,0,Credit Card
123714645,0,Cash
123689742,0,Credit Card
123614166,1,Cash
123513550,0,Cash
123623793,0,Cash
123452309,0,Cash
123458072,0,Cash
123702977,0,Cash
123549760,0,Cash
123486204,0,Cash
123500161,0,Cash
123614102,0,Cash
123508560,0,Cash
123689670,0,Cash
123511168,0,Cash
123688324,0,Credit Card
123565580,0,Cash
123624046,0,Cash
123475544,0,Cash
123450344,0,Credit Card
123439431,0,Cash
123702823,0,Cash
123497548,0,Cash
123573407,1,Credit Card
123626087,0,Cash
123726579,0,Cash
123437611,1,Cash
123660414,0,Cash
123628077,0,Cash
123492971,0,Cash
123707172,0,Cash
123639179,0,Cash
123436763,0,Cash
123641161,0,Cash
123522907,0,Cash
123670933,0,Cash
123608013,0,Cash
123491825,0,Cash
123691466,0,Cash
123644532,0,Cash
123692265,0,Credit Card
123596578,0,Credit Card
123579301,0,Cash
123493020,0,Cash
123468172,0,Cash
123720443,0,Cash
123499486,0,Cash
123506063,0,Cash
123671847,1,Cash
123623341,0,Cash
123576118,0,Cash
123714388,0,Cash
123667996,0,Cash
123567662,0,Cash
123542565,0,Cash
123478771,0,Cash
123540814,1,Cash
123718287,1,Cash
123710356,0,Credit Card
123508281,0,Cash
123611906,0,Cash
123643272,0,Cash
123585755,0,Cash
123552687,0,Cash
123450266,0,Cash
123537874,0,Cash
123725916,0,Cash
123600731,0,Cash
123470011,0,Cash
123532887,0,Cash
123648728,0,Credit Card
123608440,0,Cash
123723135,0,Cash
123688957,1,Cash
123538098,0,Cash
123434072,0,Cash
123589166,1,Cash
123660724,0,Cash
123439665,0,Cash
123577111,0,Cash
123572243,0,Credit Card
123517062,0,Cash
123578883,0,Cash
123482820,0,Cash
123502412,0,Cash
123582193,0,Credit Card
123625545,0,Cash
123468784,0,Cash
123709847,1,Cash
123687219,0,Cash
123612144,0,Cash
123613789,0,Cash
123519393,0,Cash
123601825,0,Cash
123717236,1,Cash
123725135,0,Cash
123705173,0,Cash
123454324,0,Cash
123700495,0,Cash
123497766,0,Cash
123614819,0,Cash
123467027,0,Cash
123534053,1,Cash
123473349,1,Cash
123474992,0,Cash
123698319,0,Cash
123521996,0,Cash
123548566,0,Cash
123644593,0,Cash
123594180,0,Cash
123649201,0,Cash
123677691,0,Credit Card
123603652,0,Cash
123559379,0,Cash
123679033,0,Cash
123491417,0,Credit Card
123458058,0,Cash
123446632,0,Cash
123636422,0,Cash
123634056,0,Cash
123556133,0,Cash
123498651,0,Cash
123550879,0,Cash
123725350,0,Cash
123463048,0,Cash
123528027,0,Cash
123555400,0,Cash
123661574,0,Cash
123644682,0,Cash
